Query: what articles exist which deal with tss time sharing system  an  operating system for ibm computers

 QueryID| Literal|                                                                 DocID|    Rank|               Score|     SystemName
      10|      Q0|                                                  2289(CACM-2289.html)|      33|            0.341824|       shraddha
      10|      Q0|                                                  2865(CACM-2865.html)|      34|            0.341202|       shraddha
      10|      Q0|                                                  2182(CACM-2182.html)|      35|            0.338428|       shraddha
      10|      Q0|                                                  1468(CACM-1468.html)|      36|            0.338332|       shraddha
      10|      Q0|                                                  2342(CACM-2342.html)|      37|            0.338073|       shraddha
      10|      Q0|                                                   950(CACM-0950.html)|      38|            0.335075|       shraddha
      10|      Q0|                                                  2401(CACM-2401.html)|      39|            0.335075|       shraddha
      10|      Q0|                                                  1309(CACM-1309.html)|      40|            0.333767|       shraddha
      10|      Q0|                                                  2705(CACM-2705.html)|      41|            0.315017|       shraddha
      10|      Q0|                                                  1366(CACM-1366.html)|      42|            0.311844|       shraddha
      10|      Q0|                                                  1569(CACM-1569.html)|      43|            0.309529|       shraddha
      10|      Q0|                                                  1459(CACM-1459.html)|      44|            0.308026|       shraddha
      10|      Q0|                                                  1703(CACM-1703.html)|      45|            0.306119|       shraddha
      10|      Q0|                                                  1923(CACM-1923.html)|      46|            0.299056|       shraddha
      10|      Q0|                                                  3077(CACM-3077.html)|      47|            0.295623|       shraddha
      10|      Q0|                                                  2081(CACM-2081.html)|      48|            0.294918|       shraddha
      10|      Q0|                                                  1306(CACM-1306.html)|      49|            0.291000|       shraddha
      10|      Q0|                                                  2952(CACM-2952.html)|      50|            0.290081|       shraddha
      10|      Q0|                                                  1098(CACM-1098.html)|      51|            0.288395|       shraddha
      10|      Q0|                                                  2265(CACM-2265.html)|      52|            0.286191|       shraddha
      10|      Q0|                                                  1008(CACM-1008.html)|      53|            0.283296|       shraddha
      10|      Q0|                                                  2470(CACM-2470.html)|      54|            0.276694|       shraddha
      10|      Q0|                                                  1852(CACM-1852.html)|      55|            0.274700|       shraddha
      10|      Q0|                                                  3148(CACM-3148.html)|      56|            0.274700|       shraddha
      10|      Q0|                                                  2603(CACM-2603.html)|      57|            0.274366|       shraddha
      10|      Q0|                                                  2433(CACM-2433.html)|      58|            0.273588|       shraddha
      10|      Q0|                                                  2570(CACM-2570.html)|      59|            0.273588|       shraddha
      10|      Q0|                                                  1496(CACM-1496.html)|      60|            0.271642|       shraddha
      10|      Q0|                                                  1200(CACM-1200.html)|      61|            0.270838|       shraddha
      10|      Q0|                                                  2727(CACM-2727.html)|      62|            0.270838|       shraddha
      10|      Q0|                                                  2195(CACM-2195.html)|      63|            0.264970|       shraddha
      10|      Q0|                                                  2406(CACM-2406.html)|      64|            0.264331|       shraddha
      10|      Q0|                                                  3150(CACM-3150.html)|      65|            0.261074|       shraddha
      10|      Q0|                                                  1846(CACM-1846.html)|      66|            0.260942|       shraddha
      10|      Q0|                                                  2175(CACM-2175.html)|      67|            0.260942|       shraddha
      10|      Q0|                                                   463(CACM-0463.html)|      68|            0.256022|       shraddha
      10|      Q0|                                                  1102(CACM-1102.html)|      69|            0.256022|       shraddha
      10|      Q0|                                                  1138(CACM-1138.html)|      70|            0.256022|       shraddha
      10|      Q0|                                                  1142(CACM-1142.html)|      71|            0.256022|       shraddha
      10|      Q0|                                                  1466(CACM-1466.html)|      72|            0.256022|       shraddha
      10|      Q0|                                                  2645(CACM-2645.html)|      73|            0.238500|       shraddha
      10|      Q0|                                                  1471(CACM-1471.html)|      74|            0.238189|       shraddha
      10|      Q0|                                                  1603(CACM-1603.html)|      75|            0.238189|       shraddha
      10|      Q0|                                                  1957(CACM-1957.html)|      76|            0.238189|       shraddha
      10|      Q0|                                                  2931(CACM-2931.html)|      77|            0.237166|       shraddha
      10|      Q0|                                                  1988(CACM-1988.html)|      78|            0.232836|       shraddha
      10|      Q0|                                                  2254(CACM-2254.html)|      79|            0.232174|       shraddha
      10|      Q0|                                                  2710(CACM-2710.html)|      80|            0.232174|       shraddha
      10|      Q0|                                                  1554(CACM-1554.html)|      81|            0.232147|       shraddha
      10|      Q0|                                                  2376(CACM-2376.html)|      82|            0.232147|       shraddha
      10|      Q0|                                                  3175(CACM-3175.html)|      83|            0.232147|       shraddha
      10|      Q0|                                                  1216(CACM-1216.html)|      84|            0.229697|       shraddha
      10|      Q0|                                                  2326(CACM-2326.html)|      85|            0.229697|       shraddha
      10|      Q0|                                                  2112(CACM-2112.html)|      86|            0.228928|       shraddha
      10|      Q0|                                                  3105(CACM-3105.html)|      87|            0.228917|       shraddha
      10|      Q0|                                                  2295(CACM-2295.html)|      88|            0.226293|       shraddha
      10|      Q0|                                                   990(CACM-0990.html)|      89|            0.225702|       shraddha
      10|      Q0|                                                  2192(CACM-2192.html)|      90|            0.225702|       shraddha
      10|      Q0|                                                  1485(CACM-1485.html)|      91|            0.225054|       shraddha
      10|      Q0|                                                  2838(CACM-2838.html)|      92|            0.224567|       shraddha
      10|      Q0|                                                  2317(CACM-2317.html)|      93|            0.224405|       shraddha
      10|      Q0|                                                  2941(CACM-2941.html)|      94|            0.224292|       shraddha
      10|      Q0|                                                   762(CACM-0762.html)|      95|            0.224019|       shraddha
      10|      Q0|                                                   920(CACM-0920.html)|      96|            0.224019|       shraddha
      10|      Q0|                                                  2842(CACM-2842.html)|      97|            0.220991|       shraddha
      10|      Q0|                                                  2305(CACM-2305.html)|      98|            0.220019|       shraddha
      10|      Q0|                                                   265(CACM-0265.html)|      99|            0.219520|       shraddha
      10|      Q0|                                                  3171(CACM-3171.html)|     100|            0.219520|       shraddha

Query: setl  very high level languages

 QueryID| Literal|                                                                 DocID|    Rank|               Score|     SystemName
      11|      Q0|                                                  2699(CACM-2699.html)|       1|            1.230665|       shraddha
      11|      Q0|                                                  2906(CACM-2906.html)|       2|            0.622692|       shraddha
      11|      Q0|                                                  2782(CACM-2782.html)|       3|            0.516668|       shraddha
      11|      Q0|                                                  2717(CACM-2717.html)|       4|            0.511478|       shraddha
      11|      Q0|                                                  1923(CACM-1923.html)|       5|            0.487119|       shraddha
      11|      Q0|                                                  2647(CACM-2647.html)|       6|            0.430557|       shraddha
      11|      Q0|                                                   724(CACM-0724.html)|       7|            0.350236|       shraddha
      11|      Q0|                                                  3148(CACM-3148.html)|       8|            0.347032|       shraddha
      11|      Q0|                                                  3171(CACM-3171.html)|       9|            0.344445|       shraddha
      11|      Q0|                                                  3150(CACM-3150.html)|      10|            0.304918|       shraddha
      11|      Q0|                                                  2267(CACM-2267.html)|      11|            0.301390|       shraddha
      11|      Q0|                                                  2716(CACM-2716.html)|      12|            0.300613|       shraddha
      11|      Q0|                                                  1872(CACM-1872.html)|      13|            0.300575|       shraddha
      11|      Q0|                                                  1835(CACM-1835.html)|      14|            0.287504|       shraddha
      11|      Q0|                                                  2198(CACM-2198.html)|      15|            0.243560|       shraddha
      11|      Q0|                                                  2956(CACM-2956.html)|      16|            0.239587|       shraddha
      11|      Q0|                                                  2091(CACM-2091.html)|      17|            0.235751|       shraddha
      11|      Q0|                                                  3077(CACM-3077.html)|      18|            0.225859|       shraddha
      11|      Q0|                                                  2081(CACM-2081.html)|      19|            0.215278|       shraddha
      11|      Q0|                                                  2320(CACM-2320.html)|      20|            0.215278|       shraddha
      11|      Q0|                                                  1903(CACM-1903.html)|      21|            0.214696|       shraddha
      11|      Q0|                                                  2923(CACM-2923.html)|      22|            0.210356|       shraddha
      11|      Q0|                                                  1043(CACM-1043.html)|      23|            0.206691|       shraddha
      11|      Q0|                                                  2316(CACM-2316.html)|      24|            0.194176|       shraddha
      11|      Q0|                                                  2003(CACM-2003.html)|      25|            0.191669|       shraddha
      11|      Q0|                                                  2527(CACM-2527.html)|      26|            0.180817|       shraddha
      11|      Q0|                                                  2815(CACM-2815.html)|      27|            0.175043|       shraddha
      11|      Q0|                                                   281(CACM-0281.html)|      28|            0.171757|       shraddha
      11|      Q0|                                                  2246(CACM-2246.html)|      29|            0.169038|       shraddha
      11|      Q0|                                                  1860(CACM-1860.html)|      30|            0.167032|       shraddha
      11|      Q0|                                                  3080(CACM-3080.html)|      31|            0.154214|       shraddha
      11|      Q0|                                                  2705(CACM-2705.html)|      32|            0.150410|       shraddha
      11|      Q0|                                                  1627(CACM-1627.html)|      33|            0.147873|       shraddha
      11|      Q0|                                                   205(CACM-0205.html)|      34|            0.147035|       shraddha
      11|      Q0|                                                  3185(CACM-3185.html)|      35|            0.147035|       shraddha
      11|      Q0|                                                   265(CACM-0265.html)|      36|            0.142309|       shraddha
      11|      Q0|                                                  1861(CACM-1861.html)|      37|            0.131495|       shraddha
      11|      Q0|                                                  2317(CACM-2317.html)|      38|            0.129693|       shraddha
      11|      Q0|                                                  1358(CACM-1358.html)|      39|            0.125274|       shraddha
      11|      Q0|                                                  2938(CACM-2938.html)|      40|            0.125274|       shraddha
      11|      Q0|                                                  2954(CACM-2954.html)|      41|            0.125274|       shraddha
      11|      Q0|                                                  2787(CACM-2787.html)|      42|            0.125030|       shraddha
      11|      Q0|                                                  3026(CACM-3026.html)|      43|            0.116306|       shraddha
      11|      Q0|                                                  2398(CACM-2398.html)|      44|            0.109579|       shraddha
      11|      Q0|                                                  2873(CACM-2873.html)|      45|            0.108102|       shraddha
      11|      Q0|                                                  1179(CACM-1179.html)|      46|            0.107348|       shraddha
      11|      Q0|                                                   731(CACM-0731.html)|      47|            0.106732|       shraddha
      11|      Q0|                                                  2034(CACM-2034.html)|      48|            0.106732|       shraddha
      11|      Q0|                                                  1552(CACM-1552.html)|      49|            0.104395|       shraddha
      11|      Q0|                                                  1676(CACM-1676.html)|      50|            0.104395|       shraddha
      11|      Q0|                                                  2593(CACM-2593.html)|      51|            0.104395|       shraddha
      11|      Q0|                                                  2826(CACM-2826.html)|      52|            0.104395|       shraddha
      11|      Q0|                                                  2898(CACM-2898.html)|      53|            0.104395|       shraddha
      11|      Q0|                                                  3027(CACM-3027.html)|      54|            0.104395|       shraddha
      11|      Q0|                                                  3127(CACM-3127.html)|      55|            0.104395|       shraddha
      11|      Q0|                                                   321(CACM-0321.html)|      56|            0.103969|       shraddha
      11|      Q0|                                                  3103(CACM-3103.html)|      57|            0.102592|       shraddha
      11|      Q0|                                                  1223(CACM-1223.html)|      58|            0.093700|       shraddha
      11|      Q0|                                                  1710(CACM-1710.html)|      59|            0.091897|       shraddha
      11|      Q0|                                                  2651(CACM-2651.html)|      60|            0.091897|       shraddha
      11|      Q0|                                                  2842(CACM-2842.html)|      61|            0.091897|       shraddha
      11|      Q0|                                                  1788(CACM-1788.html)|      62|            0.088943|       shraddha
      11|      Q0|                                                  3101(CACM-3101.html)|      63|            0.088943|       shraddha
      11|      Q0|                                                  1769(CACM-1769.html)|      64|            0.087924|       shraddha
      11|      Q0|                                                  1641(CACM-1641.html)|      65|            0.087663|       shraddha
      11|      Q0|                                                    74(CACM-0074.html)|      66|            0.087321|       shraddha
      11|      Q0|                                                    81(CACM-0081.html)|      67|            0.087321|       shraddha
      11|      Q0|                                                   198(CACM-0198.html)|      68|            0.087321|       shraddha
      11|      Q0|                                                    48(CACM-0048.html)|      69|            0.085879|       shraddha
      11|      Q0|                                                  1145(CACM-1145.html)|      70|            0.085879|       shraddha
      11|      Q0|                                                  3041(CACM-3041.html)|      71|            0.085879|       shraddha
      11|      Q0|                                                  2542(CACM-2542.html)|      72|            0.083516|       shraddha
      11|      Q0|                                                   249(CACM-0249.html)|      73|            0.077462|       shraddha
      11|      Q0|                                                   232(CACM-0232.html)|      74|            0.076406|       shraddha
      11|      Q0|                                                  1425(CACM-1425.html)|      75|            0.071155|       shraddha
      11|      Q0|                                                  2957(CACM-2957.html)|      76|            0.071155|       shraddha
      11|      Q0|                                                  2931(CACM-2931.html)|      77|            0.070550|       shraddha
      11|      Q0|                                                   795(CACM-0795.html)|      78|            0.069747|       shraddha
      11|      Q0|                                                  2603(CACM-2603.html)|      79|            0.067084|       shraddha
      11|      Q0|                                                   463(CACM-0463.html)|      80|            0.062599|       shraddha
      11|      Q0|                                                  1102(CACM-1102.html)|      81|            0.062599|       shraddha
      11|      Q0|                                                  1138(CACM-1138.html)|      82|            0.062599|       shraddha
      11|      Q0|                                                  1142(CACM-1142.html)|      83|            0.062599|       shraddha
      11|      Q0|                                                  1466(CACM-1466.html)|      84|            0.062599|       shraddha
      11|      Q0|                                                  2814(CACM-2814.html)|      85|            0.062599|       shraddha
      11|      Q0|                                                  2002(CACM-2002.html)|      86|            0.062260|       shraddha
      11|      Q0|                                                  3123(CACM-3123.html)|      87|            0.059783|       shraddha
      11|      Q0|                                                  2208(CACM-2208.html)|      88|            0.056364|       shraddha
      11|      Q0|                                                  2295(CACM-2295.html)|      89|            0.055330|       shraddha
      11|      Q0|                                                   628(CACM-0628.html)|      90|            0.054774|       shraddha
      11|      Q0|                                                   651(CACM-0651.html)|      91|            0.054774|       shraddha
      11|      Q0|                                                   762(CACM-0762.html)|      92|            0.054774|       shraddha
      11|      Q0|                                                   920(CACM-0920.html)|      93|            0.054774|       shraddha
      11|      Q0|                                                  1472(CACM-1472.html)|      94|            0.054027|       shraddha
      11|      Q0|                                                  1073(CACM-1073.html)|      95|            0.052773|       shraddha
      11|      Q0|                                                  1642(CACM-1642.html)|      96|            0.051774|       shraddha
      11|      Q0|                                                  2489(CACM-2489.html)|      97|            0.049819|       shraddha
      11|      Q0|                                                  3057(CACM-3057.html)|      98|            0.048813|       shraddha
      11|      Q0|                                                  1703(CACM-1703.html)|      99|            0.047917|       shraddha
      11|      Q0|                                                  1459(CACM-1459.html)|     100|            0.047435|       shraddha

Query: portable operating systems

 QueryID| Literal|                                                                 DocID|    Rank|               Score|     SystemName
      12|      Q0|                                                  3127(CACM-3127.html)|       1|            1.175410|       shraddha
      12|      Q0|                                                  1461(CACM-1461.html)|       2|            0.505220|       shraddha
      12|      Q0|                                                  3068(CACM-3068.html)|       3|            0.408128|       shraddha
      12|      Q0|                                                  2246(CACM-2246.html)|       4|            0.330141|       shraddha
      12|      Q0|                                                  2111(CACM-2111.html)|       5|            0.321938|       shraddha
      12|      Q0|                                                  2069(CACM-2069.html)|       6|            0.315762|       shraddha
      12|      Q0|                                                  2319(CACM-2319.html)|       7|            0.307356|       shraddha
      12|      Q0|                                                  2740(CACM-2740.html)|       8|            0.307356|       shraddha
      12|      Q0|                                                  1462(CACM-1462.html)|       9|            0.288131|       shraddha
      12|      Q0|                                                  1728(CACM-1728.html)|      10|            0.288131|       shraddha
      12|      Q0|                                                  2597(CACM-2597.html)|      11|            0.280047|       shraddha
      12|      Q0|                                                  2629(CACM-2629.html)|      12|            0.280047|       shraddha
      12|      Q0|                                                  1750(CACM-1750.html)|      13|            0.273458|       shraddha
      12|      Q0|                                                  2372(CACM-2372.html)|      14|            0.268281|       shraddha
      12|      Q0|                                                  1247(CACM-1247.html)|      15|            0.267933|       shraddha
      12|      Q0|                                                  2080(CACM-2080.html)|      16|            0.267933|       shraddha
      12|      Q0|                                                  2482(CACM-2482.html)|      17|            0.267933|       shraddha
      12|      Q0|                                                  2867(CACM-2867.html)|      18|            0.267933|       shraddha
      12|      Q0|                                                  2379(CACM-2379.html)|      19|            0.261004|       shraddha
      12|      Q0|                                                  2541(CACM-2541.html)|      20|            0.256054|       shraddha
      12|      Q0|                                                  1923(CACM-1923.html)|      21|            0.252610|       shraddha
      12|      Q0|                                                  1680(CACM-1680.html)|      22|            0.246424|       shraddha
      12|      Q0|                                                  2840(CACM-2840.html)|      23|            0.240682|       shraddha
      12|      Q0|                                                  3025(CACM-3025.html)|      24|            0.240682|       shraddha
      12|      Q0|                                                  1226(CACM-1226.html)|      25|            0.237561|       shraddha
      12|      Q0|                                                  2621(CACM-2621.html)|      26|            0.237561|       shraddha
      12|      Q0|                                                  2378(CACM-2378.html)|      27|            0.233372|       shraddha
      12|      Q0|                                                  2632(CACM-2632.html)|      28|            0.233372|       shraddha
      12|      Q0|                                                  1747(CACM-1747.html)|      29|            0.232572|       shraddha
      12|      Q0|                                                  2317(CACM-2317.html)|      30|            0.230505|       shraddha
      12|      Q0|                                                  2424(CACM-2424.html)|      31|            0.226948|       shraddha
      12|      Q0|                                                  2138(CACM-2138.html)|      32|            0.225567|       shraddha
      12|      Q0|                                                  2151(CACM-2151.html)|      33|            0.225567|       shraddha
      12|      Q0|                                                  1751(CACM-1751.html)|      34|            0.223278|       shraddha
      12|      Q0|                                                  2320(CACM-2320.html)|      35|            0.223278|       shraddha
      12|      Q0|                                                  2950(CACM-2950.html)|      36|            0.223278|       shraddha
      12|      Q0|                                                  3196(CACM-3196.html)|      37|            0.222375|       shraddha
      12|      Q0|                                                  3174(CACM-3174.html)|      38|            0.221034|       shraddha
      12|      Q0|                                                  1930(CACM-1930.html)|      39|            0.220094|       shraddha
      12|      Q0|                                                  3141(CACM-3141.html)|      40|            0.216676|       shraddha
      12|      Q0|                                                  1324(CACM-1324.html)|      41|            0.212640|       shraddha
      12|      Q0|                                                  1951(CACM-1951.html)|      42|            0.212640|       shraddha
      12|      Q0|                                                  2522(CACM-2522.html)|      43|            0.212640|       shraddha
      12|      Q0|                                                  1236(CACM-1236.html)|      44|            0.200596|       shraddha
      12|      Q0|                                                  1752(CACM-1752.html)|      45|            0.200596|       shraddha
      12|      Q0|                                                  2777(CACM-2777.html)|      46|            0.200596|       shraddha
      12|      Q0|                                                   322(CACM-0322.html)|      47|            0.197967|       shraddha
      12|      Q0|                                                  2624(CACM-2624.html)|      48|            0.197967|       shraddha
      12|      Q0|                                                  3026(CACM-3026.html)|      49|            0.197967|       shraddha
      12|      Q0|                                                  2358(CACM-2358.html)|      50|            0.192546|       shraddha
      12|      Q0|                                                  2374(CACM-2374.html)|      51|            0.189458|       shraddha
      12|      Q0|                                                  3137(CACM-3137.html)|      52|            0.189458|       shraddha
      12|      Q0|                                                  2036(CACM-2036.html)|      53|            0.180563|       shraddha
      12|      Q0|                                                  3028(CACM-3028.html)|      54|            0.180563|       shraddha
      12|      Q0|                                                  2184(CACM-2184.html)|      55|            0.160477|       shraddha
      12|      Q0|                                                  2297(CACM-2297.html)|      56|            0.160477|       shraddha
      12|      Q0|                                                  2622(CACM-2622.html)|      57|            0.160477|       shraddha
      12|      Q0|                                                  1892(CACM-1892.html)|      58|            0.158374|       shraddha
      12|      Q0|                                                  2625(CACM-2625.html)|      59|            0.158374|       shraddha
      12|      Q0|                                                   696(CACM-0696.html)|      60|            0.157881|       shraddha
      12|      Q0|                                                  1647(CACM-1647.html)|      61|            0.157881|       shraddha
      12|      Q0|                                                  2095(CACM-2095.html)|      62|            0.157881|       shraddha
      12|      Q0|                                                  2582(CACM-2582.html)|      63|            0.157881|       shraddha
      12|      Q0|                                                  2878(CACM-2878.html)|      64|            0.157881|       shraddha
      12|      Q0|                                                  2972(CACM-2972.html)|      65|            0.157881|       shraddha
      12|      Q0|                                                  3006(CACM-3006.html)|      66|            0.157881|       shraddha
      12|      Q0|                                                  3050(CACM-3050.html)|      67|            0.157881|       shraddha
      12|      Q0|                                                  3105(CACM-3105.html)|      68|            0.157881|       shraddha
      12|      Q0|                                                  2342(CACM-2342.html)|      69|            0.144450|       shraddha
      12|      Q0|                                                  1069(CACM-1069.html)|      70|            0.144372|       shraddha
      12|      Q0|                                                  1755(CACM-1755.html)|      71|            0.144372|       shraddha
      12|      Q0|                                                  2796(CACM-2796.html)|      72|            0.144372|       shraddha
      12|      Q0|                                                  1517(CACM-1517.html)|      73|            0.126305|       shraddha
      12|      Q0|                                                  1810(CACM-1810.html)|      74|            0.126305|       shraddha
      12|      Q0|                                                  1854(CACM-1854.html)|      75|            0.126305|       shraddha
      12|      Q0|                                                  1877(CACM-1877.html)|      76|            0.126305|       shraddha
      12|      Q0|                                                  2535(CACM-2535.html)|      77|            0.126305|       shraddha
      12|      Q0|                                                  2542(CACM-2542.html)|      78|            0.126305|       shraddha
      12|      Q0|                                                  2849(CACM-2849.html)|      79|            0.126305|       shraddha
      12|      Q0|                                                  3002(CACM-3002.html)|      80|            0.126305|       shraddha
      12|      Q0|                                                  1050(CACM-1050.html)|      81|            0.103123|       shraddha
      12|      Q0|                                                  1472(CACM-1472.html)|      82|            0.102086|       shraddha
      12|      Q0|                                                  1591(CACM-1591.html)|      83|            0.092236|       shraddha
      12|      Q0|                                                  2357(CACM-2357.html)|      84|            0.089307|       shraddha
      12|      Q0|                                                  2868(CACM-2868.html)|      85|            0.089307|       shraddha
      12|      Q0|                                                  2920(CACM-2920.html)|      86|            0.089307|       shraddha
      12|      Q0|                                                    18(CACM-0018.html)|      87|            0.087614|       shraddha
      12|      Q0|                                                    25(CACM-0025.html)|      88|            0.087614|       shraddha
      12|      Q0|                                                   597(CACM-0597.html)|      89|            0.087614|       shraddha
      12|      Q0|                                                   652(CACM-0652.html)|      90|            0.087614|       shraddha
      12|      Q0|                                                  1360(CACM-1360.html)|      91|            0.087614|       shraddha
      12|      Q0|                                                  1464(CACM-1464.html)|      92|            0.087502|       shraddha
      12|      Q0|                                                  2311(CACM-2311.html)|      93|            0.085711|       shraddha
      12|      Q0|                                                  2407(CACM-2407.html)|      94|            0.085711|       shraddha
      12|      Q0|                                                  2345(CACM-2345.html)|      95|            0.080478|       shraddha
      12|      Q0|                                                  2583(CACM-2583.html)|      96|            0.077440|       shraddha
      12|      Q0|                                                   238(CACM-0238.html)|      97|            0.076662|       shraddha
      12|      Q0|                                                   651(CACM-0651.html)|      98|            0.076662|       shraddha
      12|      Q0|                                                   795(CACM-0795.html)|      99|            0.076662|       shraddha
      12|      Q0|                                                  1912(CACM-1912.html)|     100|            0.076662|       shraddha

Query: code optimization for space efficiency

 QueryID| Literal|                                                                 DocID|    Rank|               Score|     SystemName
      13|      Q0|                                                  1795(CACM-1795.html)|       1|            0.642679|       shraddha
      13|      Q0|                                                  2495(CACM-2495.html)|       2|            0.596911|       shraddha
      13|      Q0|                                                  1947(CACM-1947.html)|       3|            0.553042|       shraddha
      13|      Q0|                                                  2748(CACM-2748.html)|       4|            0.528916|       shraddha
      13|      Q0|                                                  2559(CACM-2559.html)|       5|            0.496256|       shraddha
      13|      Q0|                                                  1886(CACM-1886.html)|       6|            0.446025|       shraddha
      13|      Q0|                                                  2897(CACM-2897.html)|       7|            0.437997|       shraddha
      13|      Q0|                                                  2904(CACM-2904.html)|       8|            0.386213|       shraddha
      13|      Q0|                                                  3080(CACM-3080.html)|       9|            0.383387|       shraddha
      13|      Q0|                                                  2491(CACM-2491.html)|      10|            0.378476|       shraddha
      13|      Q0|                                                  2680(CACM-2680.html)|      11|            0.362884|       shraddha
      13|      Q0|                                                  2537(CACM-2537.html)|      12|            0.358025|       shraddha
      13|      Q0|                                                  3171(CACM-3171.html)|      13|            0.348190|       shraddha
      13|      Q0|                                                  2464(CACM-2464.html)|      14|            0.345979|       shraddha
      13|      Q0|                                                  1195(CACM-1195.html)|      15|            0.339845|       shraddha
      13|      Q0|                                                  2253(CACM-2253.html)|      16|            0.327030|       shraddha
      13|      Q0|                                                  2944(CACM-2944.html)|      17|            0.325883|       shraddha
      13|      Q0|                                                  2929(CACM-2929.html)|      18|            0.319073|       shraddha
      13|      Q0|                                                  1655(CACM-1655.html)|      19|            0.308103|       shraddha
      13|      Q0|                                                  2716(CACM-2716.html)|      20|            0.290048|       shraddha
      13|      Q0|                                                  1564(CACM-1564.html)|      21|            0.274115|       shraddha
      13|      Q0|                                                  2423(CACM-2423.html)|      22|            0.274115|       shraddha
      13|      Q0|                                                  2374(CACM-2374.html)|      23|            0.273772|       shraddha
      13|      Q0|                                                  3005(CACM-3005.html)|      24|            0.262451|       shraddha
      13|      Q0|                                                  1651(CACM-1651.html)|      25|            0.248868|       shraddha
      13|      Q0|                                                  2611(CACM-2611.html)|      26|            0.245104|       shraddha
      13|      Q0|                                                  2033(CACM-2033.html)|      27|            0.243554|       shraddha
      13|      Q0|                                                  2858(CACM-2858.html)|      28|            0.243097|       shraddha
      13|      Q0|                                                  3053(CACM-3053.html)|      29|            0.243097|       shraddha
      13|      Q0|                                                  3054(CACM-3054.html)|      30|            0.240442|       shraddha
      13|      Q0|                                                   267(CACM-0267.html)|      31|            0.240143|       shraddha
      13|      Q0|                                                  2856(CACM-2856.html)|      32|            0.239334|       shraddha
      13|      Q0|                                                   230(CACM-0230.html)|      33|            0.238488|       shraddha
      13|      Q0|                                                   797(CACM-0797.html)|      34|            0.238488|       shraddha
      13|      Q0|                                                  1064(CACM-1064.html)|      35|            0.238488|       shraddha
      13|      Q0|                                                  1289(CACM-1289.html)|      36|            0.238488|       shraddha
      13|      Q0|                                                  2433(CACM-2433.html)|      37|            0.234142|       shraddha
      13|      Q0|                                                  1234(CACM-1234.html)|      38|            0.231484|       shraddha
      13|      Q0|                                                  1901(CACM-1901.html)|      39|            0.223893|       shraddha
      13|      Q0|                                                  2701(CACM-2701.html)|      40|            0.223179|       shraddha
      13|      Q0|                                                    66(CACM-0066.html)|      41|            0.220497|       shraddha
      13|      Q0|                                                  1542(CACM-1542.html)|      42|            0.211287|       shraddha
      13|      Q0|                                                  1757(CACM-1757.html)|      43|            0.210796|       shraddha
      13|      Q0|                                                  2133(CACM-2133.html)|      44|            0.210089|       shraddha
      13|      Q0|                                                  1275(CACM-1275.html)|      45|            0.208677|       shraddha
      13|      Q0|                                                  1414(CACM-1414.html)|      46|            0.208677|       shraddha
      13|      Q0|                                                  2835(CACM-2835.html)|      47|            0.206812|       shraddha
      13|      Q0|                                                   149(CACM-0149.html)|      48|            0.205837|       shraddha
      13|      Q0|                                                  1670(CACM-1670.html)|      49|            0.202353|       shraddha
      13|      Q0|                                                  1992(CACM-1992.html)|      50|            0.202353|       shraddha
      13|      Q0|                                                  2745(CACM-2745.html)|      51|            0.200126|       shraddha
      13|      Q0|                                                  2722(CACM-2722.html)|      52|            0.199758|       shraddha
      13|      Q0|                                                  2734(CACM-2734.html)|      53|            0.197631|       shraddha
      13|      Q0|                                                  2530(CACM-2530.html)|      54|            0.183652|       shraddha
      13|      Q0|                                                  3129(CACM-3129.html)|      55|            0.180375|       shraddha
      13|      Q0|                                                  1065(CACM-1065.html)|      56|            0.178866|       shraddha
      13|      Q0|                                                  2586(CACM-2586.html)|      57|            0.178866|       shraddha
      13|      Q0|                                                  2711(CACM-2711.html)|      58|            0.176888|       shraddha
      13|      Q0|                                                    48(CACM-0048.html)|      59|            0.176881|       shraddha
      13|      Q0|                                                  1362(CACM-1362.html)|      60|            0.176881|       shraddha
      13|      Q0|                                                  2078(CACM-2078.html)|      61|            0.176488|       shraddha
      13|      Q0|                                                  1807(CACM-1807.html)|      62|            0.173719|       shraddha
